,ID Curvecatch,ProductID,Vendor,Color,Size,VariantID,Variant Barcode,Price,Cost,Model Type,Color Cluster,Vendor Group,Price Tier
1240,307,#1241,PrimaDonna,Red,D85,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1241,325,#1242,PrimaDonna,Red,C100,162121,5.41E+12,86.9,34.76,Full Cup  ,Permanent,Van De Velde Group,High Tier
1242,308,#1243,PrimaDonna,Red,D100,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1243,326,#1244,PrimaDonna,Red,E100,162121,5.41E+12,86.9,34.76,Full Cup  ,Permanent,Van De Velde Group,High Tier
1244,312,#1245,PrimaDonna,Red,G70,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1245,329,#1246,PrimaDonna,Red,G75,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1246,327,#1247,PrimaDonna,Red,F80,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1247,309,#1248,PrimaDonna,Red,G80,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1248,310,#1249,PrimaDonna,Red,G85,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1249,314,#1250,PrimaDonna,Red,H85,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1250,323,#1251,PrimaDonna,Red,G90,162121,5.41E+12,86.9,34.76,Full Cup  ,Permanent,Van De Velde Group,High Tier
1251,316,#1252,PrimaDonna,Red,H90,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1252,318,#1253,PrimaDonna,Red,F95,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1253,324,#1254,PrimaDonna,Red,G95,162121,5.41E+12,86.9,34.76,Full Cup  ,Permanent,Van De Velde Group,High Tier
1254,311,#1255,PrimaDonna,Red,G100,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1255,315,#1256,PrimaDonna,Red,H100,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1256,319,#1257,PrimaDonna,Red,F105,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1257,313,#1258,PrimaDonna,Red,G105,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1258,317,#1259,PrimaDonna,Red,H105,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1259,19,#1260,Marie Jo,Ivory,C70,101337,5.41E+12,94.9,39.54,Push Up  ,Permanent,Van De Velde Group,High Tier
1260,20,#1261,Marie Jo,Ivory,A75,101337,5.41E+12,94.9,39.54,Push Up  ,Permanent,Van De Velde Group,High Tier
1261,21,#1262,Marie Jo,Ivory,B75,101337,5.41E+12,94.9,39.54,Push Up  ,Permanent,Van De Velde Group,High Tier
1262,24,#1263,Marie Jo,Ivory,C75,101337,5.41E+12,94.9,39.54,Push Up  ,Permanent,Van De Velde Group,High Tier
1263,22,#1264,Marie Jo,Ivory,A80,101337,5.41E+12,94.9,39.54,Push Up  ,Permanent,Van De Velde Group,High Tier
1264,208,#1265,Marie Jo,Black,C70,101337,5.41E+12,94.9,37.96,Plunge  ,Permanent,Van De Velde Group,High Tier
1265,204,#1266,Marie Jo,Black,E70,101337,5.41E+12,94.9,39.54,Plunge  ,Permanent,Van De Velde Group,High Tier
1266,206,#1267,Marie Jo,Black,B75,101337,5.41E+12,94.9,39.54,Plunge  ,Permanent,Van De Velde Group,High Tier
1267,207,#1268,Marie Jo,Black,C75,101337,5.41E+12,94.9,37.96,Plunge  ,Permanent,Van De Velde Group,High Tier
1268,205,#1269,Marie Jo,Black,E75,101337,5.41E+12,94.9,39.54,Plunge  ,Permanent,Van De Velde Group,High Tier
1269,211,#1270,Marie Jo,Black,B80,101337,5.41E+12,94.9,39.54,Plunge  ,Permanent,Van De Velde Group,High Tier
1270,212,#1271,Marie Jo,Black,E80,101337,5.41E+12,94.9,39.54,Plunge  ,Permanent,Van De Velde Group,High Tier
1271,209,#1272,Marie Jo,Black,A70,101337,5.41E+12,94.9,39.54,Plunge  ,Permanent,Van De Velde Group,High Tier
1272,254,#1273,PrimaDonna,Beige,I75,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1273,255,#1274,PrimaDonna,Beige,I85,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1274,240,#1275,PrimaDonna,Ivory,I80,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1275,278,#1276,PrimaDonna,Black,I75,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1276,46,#1277,Marie Jo LAventure,Beige,D90,120826,5.41E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1277,157,#1278,PrimaDonna,White,C85,162121,5.42E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1278,158,#1279,PrimaDonna,White,D90,162121,5.42E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1279,159,#1280,PrimaDonna,White,E95,162121,5.42E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1280,160,#1281,PrimaDonna,White,F85,162121,5.42E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1281,161,#1282,PrimaDonna,White,F100,162121,5.42E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1282,480,#1283,PrimaDonna,Black,I90,162121,5.42E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1283,481,#1284,PrimaDonna,Black,I100,162121,5.42E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1284,320,#1285,PrimaDonna,Red,I75,162121,5.42E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1285,321,#1286,PrimaDonna,Red,I80,162121,5.42E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1286,322,#1287,PrimaDonna,Red,I90,162121,5.42E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1287,162,#1288,PrimaDonna,White,I90,162121,5.42E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1288,163,#1289,PrimaDonna,White,I95,162121,5.42E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1289,164,#1290,PrimaDonna,White,B95,162121,5.42E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1290,1193,#1291,Marie Jo LAventure,Ivory,E65,120826,5.42E+12,79.9,23.8,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1291,59,#1292,Marie Jo LAventure,Red,C70,120826,5.42E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1292,50,#1293,Marie Jo LAventure,Red,E70,120826,5.42E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1293,51,#1294,Marie Jo LAventure,Red,B75,120826,5.42E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1294,62,#1295,Marie Jo LAventure,Red,D75,120826,5.42E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1295,52,#1296,Marie Jo LAventure,Red,F75,120826,5.42E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1296,53,#1297,Marie Jo LAventure,Red,A80,120826,5.42E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1297,63,#1298,Marie Jo LAventure,Red,C80,120826,5.42E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1298,54,#1299,Marie Jo LAventure,Red,D80,120826,5.42E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1299,64,#1300,Marie Jo LAventure,Red,E80,120826,5.42E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1300,65,#1301,Marie Jo LAventure,Red,B85,120826,5.42E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1301,61,#1302,Marie Jo LAventure,Red,C85,120826,5.42E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1302,55,#1303,Marie Jo LAventure,Red,D85,120826,5.42E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
